Assessment Unit Code	Assessment Unit Name	Field Type	Resource Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Units for Fractiles	F100	F95	F90	F85	F80	F75	F70	F65	F60	F55	F50	F45	F40	F35	F30	F25	F20	F15	F10	F5	F0
20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	gas	BCFG	6	1	BCFG	218.5456715	1403.438224	1880.958407	2293.46774	2698.242974	3108.44713	3514.651241	3940.709719	4373.424033	4835.855815	5310.731842	5799.71094	6336.746253	6909.416581	7535.472328	8207.097867	8974.009758	9850.881687	10895.12224	12468.60089	23479.02454
20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	liquids	BCFG	6	1	MMBL	21.32045904	147.9923418	198.9208811	244.9037376	288.679349	332.4722163	377.9344539	424.5150438	472.8750118	523.5444368	575.5140457	632.4650579	693.8532982	758.9589721	828.7291762	909.2784422	1002.898087	1110.170897	1257.755522	1479.758066	3339.956282
20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	largest	BCFG	6	1	BCFG	49.40568432	299.0531703	382.4074676	449.6186219	509.2183314	566.5343545	625.4150644	679.6859341	738.3171939	800.2691442	865.1658403	935.3663261	1012.08869	1100.076216	1194.250833	1311.623822	1456.252196	1639.119377	1894.142907	2284.80885	3109.384708
20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	oil	MMBO	10	1	MMBO	193.8281494	600.7847779	795.7238986	991.172571	1184.856753	1384.763799	1589.962086	1806.650919	2033.009259	2264.864745	2520.389853	2783.277833	3063.518414	3344.925618	3662.595912	3997.832026	4376.393861	4807.083867	5319.937698	5999.911523	8743.381807
20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	gas	MMBO	10	1	BCFG	672.5885135	2654.669564	3585.641061	4473.546002	5388.2394	6312.208582	7247.76429	8220.171047	9234.943078	10319.77608	11443.91927	12626.60305	13967.90135	15362.74453	16851.18214	18575.29532	20486.20963	22794.24847	25592.96086	29734.28504	53036.17726
20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	NGL	MMBO	10	1	MMBNGL	10.29670537	55.09041109	75.01832357	93.92647738	113.6226559	132.5674767	152.8178185	174.0569292	196.0444124	219.5792663	244.4765848	270.7996034	298.8794692	329.8103483	364.0523262	402.9153888	447.6768139	501.7025806	573.7607661	685.1275248	1449.373603
20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	largest	MMBO	10	1	MMBO	22.65795196	85.73259345	105.2331055	120.04414	132.8922503	145.8775326	157.5475022	169.1500031	180.8573973	192.7168288	205.4445839	218.433008	232.8787151	248.092218	264.5351775	284.3312285	306.6938031	333.8801846	370.3019232	419.4566154	499.9241873
20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	gas	BCFG	60	1	BCFG	1326.804186	5809.171936	7357.016202	8568.930483	9577.47305	10462.80222	11272.64873	12043.75532	12778.07317	13527.13538	14241.4546	14973.34371	15742.49375	16557.56409	17395.9938	18337.24032	19370.97583	20564.90132	22067.93251	24285.90354	38104.39552
20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	liquids	BCFG	60	1	MMBL	38.91236334	213.4134095	271.6441936	317.568818	356.4690112	392.6310857	425.8131958	457.3416171	487.4664923	518.9105618	550.5751469	583.840079	619.7458651	657.5984211	696.1790283	740.7300229	791.4748892	850.1697253	928.1118627	1054.529938	2102.382319
20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	largest	BCFG	60	1	BCFG	261.8931736	752.7859854	891.8891616	996.2213662	1089.994837	1178.303804	1264.091863	1353.833993	1444.686623	1537.012854	1633.280528	1737.838182	1855.771065	1984.902792	2140.694515	2317.081444	2520.914688	2787.283218	3135.245922	3695.58286	4799.338489
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	oil	oil	MMBO	4	1	MMBO	4.083533642	6.538407977	9.151318442	11.61470352	13.51275552	15.31342814	17.05946444	18.84043004	20.65798308	22.66653522	24.7199654	26.92423698	29.50153273	32.21354694	35.44781938	39.297745	44.11934457	50.62307258	60.62983768	79.52619883	292.1252697
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	oil	gas	MMBO	4	1	BCFG	8.961117958	23.87622741	32.4214792	40.58464729	47.81336057	54.65841304	61.37521601	68.11453138	75.21648734	82.49478794	90.27845628	99.07018995	108.3960219	119.486591	132.1571716	147.4215516	166.8168923	192.6330149	231.0383432	306.7115377	1393.532995
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	oil	NGL	MMBO	4	1	MMBNGL	0.351095639	1.357359847	1.853315939	2.305109075	2.720667148	3.136169807	3.529868949	3.948070826	4.361852898	4.795303264	5.29882221	5.844789743	6.446151311	7.127420971	7.904711366	8.858192829	10.06233857	11.68281239	14.09597505	18.87557204	90.57943445
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	oil	largest	MMBO	4	1	MMBO	4.083533642	5.99763163	6.984377123	7.903550001	8.773187118	9.707335397	10.63548114	11.62868627	12.66844664	13.81657279	15.09548319	16.51023964	18.08798098	19.93921282	22.24482037	25.10487161	28.6483835	33.82741941	41.98434802	58.54151516	198.7575561
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	gas	gas	BCFG	24	1	BCFG	137.2355418	386.6202343	466.1528084	531.0163237	589.4377716	643.067997	698.3206423	751.2111798	803.9946541	862.2444201	919.6886543	980.2661197	1045.628314	1114.524317	1193.331919	1281.730054	1380.511865	1508.014081	1671.250563	1942.035764	5168.14647
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	gas	liquids	BCFG	24	1	MMBL	4.711933363	16.89082741	20.75533685	23.92470958	26.74343951	29.42435258	32.06067475	34.66279912	37.28576133	40.07682477	42.98687996	46.07283361	49.50267597	53.16998986	57.21604039	61.79242587	67.32732539	74.04483961	83.28385496	98.11653904	313.454913
20580101	Tanezzuft-Timimoun Structural/Stratigraphic	gas	largest	BCFG	24	1	BCFG	37.98979024	94.93676592	114.3759252	130.7759859	145.8521724	160.2947616	174.2726738	190.2976907	206.3054783	223.5065194	241.4296059	262.6046317	286.0572328	311.7724669	341.8462668	379.6783176	427.4715437	493.7162303	588.5073475	764.8527412	1499.524123
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	oil	oil	MMBO	4	1	MMBO	4.043107935	6.449861027	9.286993586	11.53916939	13.45405429	15.20659434	17.00604076	18.94398095	20.88398794	22.95572375	25.15496169	27.60161013	30.30507525	33.36794082	37.07138009	41.49601394	47.20627269	55.19118195	67.02801048	89.09887198	320.6598
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	oil	gas	MMBO	4	1	BCFG	1.211751801	3.446643933	4.737289348	5.955146546	6.994241734	8.026834562	9.035925577	10.07062245	11.19008999	12.34271858	13.60297634	14.95101904	16.52535961	18.32307414	20.43272287	22.92770605	26.17078151	30.70476161	37.48809427	49.94788609	223.8632711
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	oil	NGL	MMBO	4	1	MMBNGL	0.04962194	0.197170564	0.270173042	0.335271516	0.398693003	0.46062891	0.522645052	0.585247603	0.65052312	0.722178225	0.800642596	0.887072402	0.983776454	1.090178444	1.21968379	1.374544112	1.570075566	1.85306833	2.278648695	3.081794529	15.00393388
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	oil	largest	MMBO	4	1	MMBO	4.043107935	5.841525375	6.86123939	7.805371132	8.754021385	9.665704783	10.64386251	11.69677911	12.84891538	14.08693853	15.52041625	17.15094499	19.03984846	21.17910597	23.79828636	27.13774481	31.41617267	37.59476687	47.64371517	67.26124419	251.3822353
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	gas	gas	BCFG	24	1	BCFG	291.3462992	871.535751	1083.510643	1280.042544	1469.885181	1659.170016	1854.612522	2052.560636	2254.315366	2465.443657	2677.726391	2903.52334	3140.697986	3400.728555	3680.016099	3987.541815	4326.419583	4734.877526	5257.932639	5962.882134	11269.28992
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	gas	liquids	BCFG	24	1	MMBL	11.93910996	40.13646416	51.3105318	61.22490438	70.77742697	79.80479593	88.84430717	98.47388262	108.7358439	118.9634525	130.1147136	141.4896562	153.7163416	166.9100718	181.2118042	197.7936447	216.9058643	239.9694137	269.6965266	316.2041228	639.9659751
20580201	Tanezzuft-Ahnet Structural/Stratigraphic	gas	largest	BCFG	24	1	BCFG	52.73834375	166.3385864	207.4317551	240.6121238	271.9044547	300.2496876	329.4426136	359.3136472	390.0394792	423.2178809	457.1777316	495.2656904	538.7732978	588.5236993	645.9275591	711.6655394	791.7787247	898.2818331	1053.968975	1323.637595	1999.237001
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	oil	oil	MMBO	10	1	MMBO	11.61907763	44.96533527	58.10830077	69.27106567	80.12768271	90.64906891	100.8590542	111.7120937	123.0630774	134.5024612	146.1372501	158.5306104	171.5200331	185.8772338	201.5344776	218.4313277	238.0068894	261.4594356	289.8151743	334.4839868	616.0313867
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	oil	gas	MMBO	10	1	BCFG	4.21039254	22.9736606	30.25147794	36.31635338	42.05555639	47.63993792	53.28481061	59.00034491	65.05919466	71.35752915	77.97269974	85.00332418	92.41962903	100.572468	109.2791314	119.5357509	131.5497015	145.4390182	164.2124951	193.5326002	439.4733392
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	oil	NGL	MMBO	10	1	MMBNGL	0.200224728	1.290315602	1.700870279	2.064601655	2.396479311	2.727623293	3.0793729	3.424165172	3.788303	4.155312714	4.546419686	4.989552936	5.448449389	5.956842102	6.515294669	7.162654658	7.907139907	8.833700691	10.15770659	12.2239581	35.90159813
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	oil	largest	MMBO	10	1	MMBO	11.61907763	25.40130564	29.92825441	33.46364115	36.63836595	39.65826959	42.55093816	45.38991654	48.39911909	51.40220856	54.69886802	58.21344107	62.03918028	66.22742644	70.9262167	76.74371715	83.91185508	93.32007273	106.6478587	131.5052388	249.8185438
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	gas	gas	BCFG	60	1	BCFG	60.21423615	137.0347946	165.2620165	202.7582532	230.8147171	264.3290742	295.3193617	328.6559177	363.8344889	402.5421899	442.7959199	484.6240735	531.7263411	583.6545919	641.7206453	706.6348435	785.8927586	894.1267064	1049.036581	1359.73925	5864.592843
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	gas	liquids	BCFG	60	1	MMBL	0.344270957	1.270549061	1.614395958	1.920680943	2.227674745	2.534943946	2.838228053	3.176677345	3.531481706	3.90250137	4.297139046	4.74437604	5.246120978	5.763883492	6.384332924	7.094575079	7.952434916	9.107961452	10.74218479	14.08349902	64.55845441
20580301	Tanezzuft-Sbaa Structural/Stratigraphic	gas	largest	BCFG	60	1	BCFG	60.21423615	71.5629493	79.43877138	87.15555671	95.02072655	103.1835797	112.1703908	121.717368	132.3558673	144.6588311	159.2761128	175.3862673	193.8157403	217.3312353	246.0308016	282.1117973	331.8140552	404.543692	528.3878163	791.6488548	2997.103051
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	oil	oil	MMBO	5	0.4	MMBO	0	0	0	0	0	0	0	0	0	0	0	0	5.66099421	11.5417141	15.84430442	19.8683485	24.46235068	30.25037908	38.42983431	53.73007544	358.9953921
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	oil	gas	MMBO	5	0.4	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	18.0120272	39.79746952	57.02853359	72.35788843	90.09210844	112.5000591	144.3849905	202.8469623	1742.836205
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	oil	NGL	MMBO	5	0.4	MMBNGL	0	0	0	0	0	0	0	0	0	0	0	0	0.976370041	2.247123487	3.256100684	4.212379949	5.309908115	6.72328909	8.723467334	12.4921538	83.92521119
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	oil	largest	MMBO	5	0.4	MMBO	5.063406033	6.537964	7.367159788	8.137003867	8.903499676	9.64499905	10.46798719	11.33337866	12.30653406	13.29734488	14.40291224	15.71088926	17.22616706	19.00369714	21.23240969	23.92826804	27.35708206	32.25971297	40.08509997	56.2018568	199.293497
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	gas	gas	BCFG	30	0.4	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	80.30770316	219.2510673	318.0463422	416.1466296	529.9972288	654.4791085	814.0909506	1056.064306	3190.303867
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	gas	liquids	BCFG	30	0.4	MMBL	0	0	0	0	0	0	0	0	0	0	0	0	3.543573403	9.782202606	14.44813059	19.04990499	24.09700991	30.10209208	38.16413348	50.76114149	184.0850144
20580401	Tanezzuft-Mouydir Structural/Stratigraphic	gas	largest	BCFG	30	0.4	BCFG	30.73952905	60.62257431	74.16438529	86.21127317	97.26715604	108.3543714	119.6826819	131.0180685	143.0441792	155.8219829	169.9285132	185.5115249	203.1455446	224.0850067	249.1778287	279.4876354	317.865967	371.5497798	458.6876613	620.0013965	1497.250791
20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	oil	MMBO	4	1	MMBO	4.280218211	20.69237413	27.18285206	32.28668302	37.06549847	41.52442655	45.97254006	50.22596931	54.57864289	59.095742	63.61917191	68.29082776	73.6721946	79.26575281	85.82157432	92.99510542	101.9441133	112.8459125	128.5251083	155.6893665	450.587738
20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	gas	MMBO	4	1	BCFG	11.41390765	71.98371571	94.6448421	113.9458019	131.6956234	148.2361889	164.2973212	180.6505456	197.8174072	214.9132489	233.0350518	252.0324642	272.1907527	295.2300579	321.5325674	352.6211586	387.6388971	432.758442	495.1154542	606.7889249	2255.313872
20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	NGL	MMBO	4	1	MMBNGL	0.64576727	4.006942131	5.337093561	6.463811439	7.45228873	8.411628808	9.406217881	10.42162267	11.43619625	12.52102751	13.65488572	14.84827541	16.12749609	17.56093603	19.18121641	21.09438366	23.42523744	26.32567456	30.62784955	37.92988849	144.2627058
20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	largest	MMBO	4	1	MMBO	4.280218211	10.2355353	12.43196175	14.18230065	15.83723933	17.45053274	19.07779615	20.76973363	22.48748884	24.30350248	26.20568784	28.49457487	30.94738385	33.8244045	37.26045862	41.41843744	46.60297767	53.54706584	64.06028293	83.89363461	199.821072
20580501	Tanezzuft-Benoud Structural/Stratigraphic	gas	gas	BCFG	24	1	BCFG	57.86082064	356.6405525	516.462652	675.9122344	831.0924985	990.6649479	1152.866737	1322.354551	1499.466543	1684.055013	1879.517497	2089.692532	2320.103605	2570.873448	2842.010597	3140.973466	3504.81034	3962.015568	4534.051784	5482.835409	13334.62564
20580501	Tanezzuft-Benoud Structural/Stratigraphic	gas	liquids	BCFG	24	1	MMBL	2.527311518	16.32226777	23.70761164	31.0088738	38.41029578	45.77789158	53.38763438	61.29435038	69.58386863	78.34138711	87.9344642	97.92881048	108.8114541	121.0774314	134.3950513	149.7846471	167.8661742	191.0464435	221.9086118	273.0796719	700.1419868
20580501	Tanezzuft-Benoud Structural/Stratigraphic	gas	largest	BCFG	24	1	BCFG	31.60041419	143.8754624	198.459468	245.868753	290.3569911	335.9645815	381.470269	430.5635566	479.1031282	532.8951618	590.256079	655.1988664	729.4511538	813.0299617	911.9968889	1034.968182	1195.043156	1404.049783	1749.418606	2362.597576	4999.379254
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	oil	MMBO	1	0.4	MMBO	0	0	0	0	0	0	0	0	0	0	0	0	0	15.58925656	22.06781614	28.11691841	34.46696271	41.90445613	51.4432429	66.39402505	204.8118961
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	gas	MMBO	1	0.4	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	54.67160586	78.90344725	101.252642	125.8646699	154.3176709	191.8985912	256.1076473	1039.731788
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	NGL	MMBO	1	0.4	MMBNGL	0	0	0	0	0	0	0	0	0	0	0	0	0	3.069953985	4.526140395	5.898526911	7.334985444	9.131803189	11.63448306	15.63213881	66.04575364
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	largest	MMBO	1	0.4	MMBO	1.162001341	4.72011642	5.986985089	7.023792137	7.931360021	8.804354535	9.726252339	10.62183113	11.54411882	12.56518162	13.66149062	14.84579325	16.1669389	17.66181286	19.48106554	21.70276116	24.46856612	28.12936241	33.80434494	44.24944544	99.99671143
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	gas	gas	BCFG	6	0.4	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	394.8906121	562.7600646	710.7776547	867.1702515	1037.19128	1248.377973	1571.254635	4198.263159
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	gas	liquids	BCFG	6	0.4	MMBL	0	0	0	0	0	0	0	0	0	0	0	0	0	17.78454835	25.68550835	32.82140931	40.37840749	48.89840407	59.89867025	77.43961789	252.5835775
20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	gas	largest	BCFG	6	0.4	BCFG	10.41298005	71.26421952	92.84671326	110.9235201	127.9938893	143.9045829	160.3240694	176.4848573	192.7695878	210.1776425	229.9742095	252.505493	276.919537	304.7561755	338.735572	380.9168335	433.2545155	503.6443029	612.3280195	811.9765246	1499.213459
20710101	Gulf of Suez Block-Fault Fairway	oil	oil	MMBO	1	1	MMBO	139.5255663	789.6268229	1014.897074	1185.384514	1328.579664	1462.859613	1595.441414	1716.92033	1834.661347	1954.955801	2076.003841	2204.363128	2329.313218	2470.013169	2617.644875	2780.878426	2961.724546	3179.545094	3456.102129	3869.413296	6576.143426
20710101	Gulf of Suez Block-Fault Fairway	oil	gas	MMBO	1	1	BCFG	75.24543517	704.2035781	912.8583668	1078.554395	1223.946713	1358.532103	1494.962813	1629.87296	1762.693485	1892.234657	2035.753112	2188.074305	2353.084076	2533.375003	2722.276811	2953.032441	3234.908471	3573.347914	4024.834881	4772.840598	10450.68653
20710101	Gulf of Suez Block-Fault Fairway	oil	NGL	MMBO	1	1	MMBNGL	2.715262529	33.60721037	43.76276868	51.65309693	59.18460426	66.09826537	72.73934282	79.16906299	85.86157808	92.86702553	99.98548917	107.7206188	116.2493525	125.5646704	136.1227268	147.9968699	162.8012479	180.5636907	204.8559712	244.4159293	638.0328946
20710101	Gulf of Suez Block-Fault Fairway	oil	largest	MMBO	1	1	MMBO	19.00377954	113.2759541	141.3694251	163.9012611	183.9968891	203.7014113	222.2887999	241.4289206	261.8425678	283.5254595	306.4997161	331.1360659	358.7240512	388.2807777	424.4720891	466.1866217	517.950709	582.6365216	666.2236113	787.6556336	999.9561533
20710101	Gulf of Suez Block-Fault Fairway	gas	gas	BCFG	6	1	BCFG	7.078190868	155.8924193	268.9274305	384.7723291	511.6563298	643.2256135	780.7186692	928.7806316	1085.074673	1250.524452	1425.816248	1619.011297	1820.22201	2054.581593	2316.089688	2616.857791	2976.043755	3436.396032	4083.168461	5196.860363	16322.92326
20710101	Gulf of Suez Block-Fault Fairway	gas	liquids	BCFG	6	1	MMBL	0.192655021	4.591880421	7.90493286	11.3099903	15.03707865	18.965721	22.88795791	27.37238324	32.11419096	37.05103865	42.15711325	47.96939816	54.26501459	61.1577458	69.15542863	78.23156951	89.38167352	103.6554441	122.8188662	157.4859122	561.8093656
20710101	Gulf of Suez Block-Fault Fairway	gas	largest	BCFG	6	1	BCFG	7.078190868	78.89159459	128.3397206	172.6904728	216.0336755	258.6017073	303.2962614	350.9525626	401.6851555	455.4447848	517.1803144	583.8938765	662.2762836	754.243486	862.7701128	996.1720681	1169.471995	1417.064745	1808.648287	2571.612433	5997.491885
20710102	Gulf of Suez Qaa Plain	oil	oil	MMBO	1	0.6	MMBO	0	0	0	0	0	0	0	0	5.208861294	39.21585687	57.22802083	74.27945005	90.90027173	108.2398476	127.267211	148.2246076	173.0573682	204.5700676	246.9216175	316.6239549	1194.094875
20710102	Gulf of Suez Qaa Plain	oil	gas	MMBO	1	0.6	BCFG	0	0	0	0	0	0	0	0	2.482624715	18.5696235	28.01064807	36.22977469	44.49964619	53.21780362	62.6796005	73.36335676	85.9531815	101.8595264	123.5567124	162.1245036	676.28671
20710102	Gulf of Suez Qaa Plain	oil	NGL	MMBO	1	0.6	MMBNGL	0	0	0	0	0	0	0	0	0.073547845	0.54524439	0.818928722	1.062680436	1.312045141	1.570360811	1.84748208	2.1836166	2.570905316	3.055526652	3.722509976	4.884541205	21.58594177
20710102	Gulf of Suez Qaa Plain	oil	largest	MMBO	1	0.6	MMBO	1.337237711	12.58197568	17.31078025	21.32534137	25.01296069	28.65505599	32.4850322	36.369901	40.55142302	44.911648	49.90885262	55.54563151	61.76158272	68.696931	77.1305107	87.73361393	101.6344771	120.0781053	149.4905709	205.4907949	498.4300241
20710102	Gulf of Suez Qaa Plain	gas	gas	BCFG	6	0.6	BCFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20710102	Gulf of Suez Qaa Plain	gas	liquids	BCFG	6	0.6	MMBL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20710102	Gulf of Suez Qaa Plain	gas	largest	BCFG	6	0.6	BCFG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20710103	Southern Gulf of Suez	oil	oil	MMBO	1	1	MMBO	1.318055746	28.75699316	51.42988392	75.78188953	101.7277838	128.0395599	156.3698513	184.266728	215.7602382	247.5815829	282.0009028	318.0731719	358.7207103	399.5057314	445.6583706	497.3722154	559.3256256	631.015498	723.4784546	870.9644648	1929.521221
20710103	Southern Gulf of Suez	oil	gas	MMBO	1	1	BCFG	5.442599963	140.2675696	249.5087442	369.5576684	493.6374992	626.0785513	760.2992824	903.4579063	1051.685011	1213.763731	1381.423868	1559.600295	1754.266032	1969.893032	2207.795549	2472.783617	2780.36654	3149.209745	3654.390357	4463.234134	11476.52914
